Sample ID,Outcome,SampleType,IsRejected,Result,ResultInfo,File name,Instrument ID,Experiment created at (UTC),Analysis created at (UTC),Analysis created by,Analysis approved at (UTC),Analysis approved by,Analysis authorized at (UTC),Analysis authorized by,FF software version,Well,Assay,AP version,SampleTypeName,Lot,Channel_1_Target,Channel_1_result,Channel_1_Cq,Channel_1_EndFluoRaw,Channel_1_EndFluoBC,Channel_2_Target,Channel_2_result,Channel_2_Cq,Channel_2_EndFluoRaw,Channel_2_EndFluoBC,Channel_3_Target,Channel_3_result,Channel_3_Cq,Channel_3_EndFluoRaw,Channel_3_EndFluoBC,Channel_4_Target,Channel_4_result,Channel_4_Cq,Channel_4_EndFluoRaw,Channel_4_EndFluoBC,Channel_5_Target,Channel_5_result,Channel_5_Cq,Channel_5_EndFluoRaw,Channel_5_EndFluoBC
"Sample 11",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.550782578703,613214.0,287664.58825818036,"N gene",Positive,30.920875884464,378659.62,235947.8239095085,"S gene",Negative,,173504.64,3599.646510613394,"MS2",Positive,23.533979750740,769025.25,520490.8116611045,"",,,,
"Sample 12",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,326422.44,21806.2454360389,"N gene",Negative,,144683.02,-990.5661027171062,"S gene",Negative,,171465.1,-864.12552020175,"MS2",Positive,23.028169024252,771906.56,544782.2084927812,"",,,,
"Sample 13",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,31.622864723129,582596.5,240391.4333793167,"N gene",Positive,32.210563752839,337861.12,184983.25708387172,"S gene",Negative,,183058.56,1743.3215587476157,"MS2",Positive,22.438052481312,818702.1,578824.6322611248,"",,,,
"Sample 14",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,324986.12,-1766.3750854348837,"N gene",Negative,,150380.48,-659.2767333186727,"S gene",Negative,,170130.0,-1068.1259544902834,"MS2",Positive,23.097103567299,776801.0,546546.9811499726,"",,,,
"Sample 15",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,33.356890028665,480436.9,139827.6633567098,"N gene",Positive,32.074725269483,339114.4,188624.94187205986,"S gene",Negative,,172243.75,796.9750655306922,"MS2",Positive,22.532299780972,807850.2,567685.5763013146,"",,,,
"Sample 16",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A16,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,603343.56,34637.64559652527,"N gene",Negative,,263538.28,-1812.214859208298,"S gene",Negative,,297411.5,-2815.907218147318,"MS2",Positive,22.439020969806,1377233.9,966765.7742375097,"",,,,
"Sample 17",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A17,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,33.972398141541,484764.9,118587.34660072421,"N gene",Positive,34.464387181613,244489.55,81203.86802444754,"S gene",Negative,,182722.27,391.89728808593907,"MS2",Positive,22.317783892228,863790.7,609881.998225353,"",,,,
"Sample 18",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A18,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,353170.2,-1645.3135229604804,"N gene",Negative,,160079.19,-1102.1979349181677,"S gene",Negative,,176353.94,-1008.3733692487092,"MS2",Positive,23.117438895946,818358.06,575354.4781661942,"",,,,
"Sample 19",Positive,Regular,No,Positive,"Positive at limit of detection.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A19,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,35.635444299287,395062.8,51983.02262161419,"N gene",Negative,,153549.17,-207.49666347988614,"S gene",Negative,,166870.84,-780.0269539553102,"MS2",Positive,22.585148927417,776861.56,545967.2714567456,"",,,,
"Sample 20",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A20,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,344129.88,-1487.952124308219,"N gene",Negative,,152871.77,-1323.5912299284862,"S gene",Negative,,167854.31,-703.4145205240904,"MS2",Positive,23.072571500195,754092.44,526548.6701666227,"",,,,
"Sample 21",Positive,Regular,No,Positive,"Positive at limit of detection.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A21,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,338686.94,64.51957326767295,"N gene",Positive,36.036547867958,184381.19,34342.478618550136,"S gene",Negative,,160824.84,-185.83797936659522,"MS2",Positive,22.544631822778,740994.2,521720.5305052549,"",,,,
"Sample 22",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A22,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,323802.8,20061.990845236043,"N gene",Negative,,147337.86,-1124.563572968867,"S gene",Negative,,153780.98,-1023.1902100288088,"MS2",Positive,22.864482180005,694777.44,486760.09630389285,"",,,,
"Sample 23",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A23,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,336850.62,5550.627462993053,"N gene",Negative,,145063.47,522.0285394964626,"S gene",Negative,,151765.56,998.2332951233166,"MS2",Positive,22.527145130534,686076.44,481791.2362861455,"",,,,
"Sample 24",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",A24,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,389792.84,263.6130741258051,"N gene",Negative,,171633.22,-742.698427233578,"S gene",Negative,,171503.88,-203.14328883907746,"MS2",Positive,22.779117451234,768288.4,535996.3184161254,"",,,,
"Sample 25",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B1,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,294603.9,10517.343489536952,"N gene",Negative,,135729.42,398.8134526697385,"S gene",Negative,,124338.414,-603.9961081407552,"MS2",Positive,22.958565419616,657397.44,450675.48750725936,"",,,,
"Sample 26",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B2,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,296164.56,604.4395618859331,"N gene",Negative,,131492.86,-153.76184931804107,"S gene",Negative,,128889.555,-554.4133470231554,"MS2",Positive,23.124291944012,639916.4,443568.92661176826,"",,,,
"Sample 27",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B3,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,313627.75,329.50992319664346,"N gene",Negative,,138123.67,246.67730059167343,"S gene",Negative,,139849.44,-83.77381809687431,"MS2",Positive,22.540067096547,687858.56,480121.075344673,"",,,,
"Sample 28",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B4,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,319544.38,521.6867565757476,"N gene",Negative,,140910.53,366.37500953438223,"S gene",Negative,,144942.73,-244.80107659333197,"MS2",Positive,23.316918896063,701401.3,487530.7773363089,"",,,,
"Sample 29",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B5,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,325318.5,237.04680666389456,"N gene",Negative,,145068.95,49.988848897825235,"S gene",Negative,,156878.05,-405.47435376807084,"MS2",Positive,22.709467326728,733430.3,515491.31249446614,"",,,,
"Sample 30",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B6,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,342951.0,2146.8563108295884,"N gene",Negative,,149188.1,726.4472750791666,"S gene",Negative,,161846.53,16.392353311833308,"MS2",Positive,23.718309328320,781185.75,534818.880385554,"",,,,
"Sample 31",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B7,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,338601.16,324.76657097346356,"N gene",Negative,,153582.67,20.92160846971742,"S gene",Negative,,179058.08,4922.357327335295,"MS2",Positive,22.746106594968,792023.2,554563.1945440103,"",,,,
"Sample 32",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B8,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,323334.88,1388.3774314714121,"N gene",Negative,,142553.6,497.69801528212616,"S gene",Negative,,160796.14,91.28023254474931,"MS2",Positive,23.216562369172,759406.8,534738.2226711855,"",,,,
"Sample 33",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B9,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,504995.56,870.0786216359235,"N gene",Negative,,224663.33,-168.50732545645354,"S gene",Negative,,256890.27,-692.5393678823492,"MS2",Positive,21.800267484109,1191662.8,844783.4019460386,"",,,,
"Sample 34",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B10,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,320734.94,-281.85832060647823,"N gene",Negative,,144926.38,234.00790685719483,"S gene",Negative,,165373.9,-924.0438340169109,"MS2",Positive,23.806720138694,769624.5,523826.9291981491,"",,,,
"Sample 35",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,334330.72,102.96332925364457,"N gene",Negative,,148915.78,-366.09094699026895,"S gene",Negative,,171056.56,-272.1536376821355,"MS2",Positive,22.801520434234,803112.75,564531.6745212689,"",,,,
"Sample 36",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,330852.22,984.0613570160169,"N gene",Negative,,146921.62,298.37735383162715,"S gene",Negative,,166600.0,-467.4041364680845,"MS2",Positive,23.845533024113,788335.7,541979.3669380414,"",,,,
"Sample 37",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,336559.6,-357.0608143231887,"N gene",Negative,,153132.42,-89.31712325381729,"S gene",Negative,,173195.61,-837.343293014419,"MS2",Positive,22.697441616074,810363.2,570765.2629435986,"",,,,
"Sample 38",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,323857.47,12491.928964412657,"N gene",Negative,,146735.97,9771.570412572619,"S gene",Negative,,169267.75,-1380.2217067308925,"MS2",Positive,23.845399157947,760238.94,522696.9969506185,"",,,,
"Sample 39",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211014-Qnostics-Panel-7179.eds","278872911","2021-10-14T16:39:29","2021-10-15T08:19:42","christiana.awopetu@md.catapult.org.uk","2021-10-25T14:23:11","farah.tam@hotmail.com","2021-10-26T08:22:11","farah.tahmasebi@md.catapult.org.uk","3.300.6",B15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,329684.5,1058.1399829268003,"N gene",Negative,,147507.9,-36.0298723895505,"S gene",Negative,,168327.12,95.53639710841655,"MS2",Positive,23.566053537104,786154.56,532344.0748458871,"",,,,
