Sample ID,Outcome,SampleType,IsRejected,Result,ResultInfo,File name,Instrument ID,Experiment created at (UTC),Analysis created at (UTC),Analysis created by,Analysis approved at (UTC),Analysis approved by,Analysis authorized at (UTC),Analysis authorized by,FF software version,Well,Assay,AP version,SampleTypeName,Lot,Channel_1_Target,Channel_1_result,Channel_1_Cq,Channel_1_EndFluoRaw,Channel_1_EndFluoBC,Channel_2_Target,Channel_2_result,Channel_2_Cq,Channel_2_EndFluoRaw,Channel_2_EndFluoBC,Channel_3_Target,Channel_3_result,Channel_3_Cq,Channel_3_EndFluoRaw,Channel_3_EndFluoBC,Channel_4_Target,Channel_4_result,Channel_4_Cq,Channel_4_EndFluoRaw,Channel_4_EndFluoBC,Channel_5_Target,Channel_5_result,Channel_5_Cq,Channel_5_EndFluoRaw,Channel_5_EndFluoBC
"Sample 11",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.938427186982,577515.75,201577.06599583142,"N gene",Positive,31.450404897065,381128.28,193974.35694571314,"S gene",Positive,32.666288063845,283187.16,36538.84600237504,"MS2",Positive,23.255871056169,1003081.0,666451.8337709557,"",,,,
"Sample 12",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,370893.56,4376.037689221764,"N gene",Negative,,184006.58,1234.6141969769367,"S gene",Negative,,237381.17,398.7526784277469,"MS2",Positive,23.299447170192,982421.3,655019.7702853149,"",,,,
"Sample 13",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,32.823061275956,498726.03,114221.06738951647,"N gene",Positive,32.414065903483,330184.47,141073.47864861347,"S gene",Negative,,262849.53,4855.549948820641,"MS2",Positive,23.239804168959,1021655.1,678716.549460646,"",,,,
"Sample 14",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,382100.56,20703.471534530094,"N gene",Negative,,189643.89,469.4779119742272,"S gene",Negative,,246929.58,236.41030421801827,"MS2",Positive,23.320520456178,1008810.1,671353.2851798158,"",,,,
"Sample 15",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,32.276350781403,488852.9,103487.66628840144,"N gene",Positive,33.570247472378,280113.03,89223.27081564667,"S gene",Negative,,254162.4,2703.7836071881834,"MS2",Positive,23.234577841896,1026442.9,685534.7837190102,"",,,,
"Sample 16",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A16,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,394700.75,4875.3633080381705,"N gene",Negative,,195839.52,833.8462379324685,"S gene",Negative,,254457.98,1146.2231067229295,"MS2",Positive,23.405234164789,1031697.94,692829.6627097981,"",,,,
"Sample 17",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A17,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,34.219596941826,415342.0,45703.04999370292,"N gene",Positive,33.324148373482,277809.06,97226.42321296463,"S gene",Negative,,238511.89,1684.8028500265066,"MS2",Positive,23.265469954788,965997.25,646154.0467182955,"",,,,
"Sample 18",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A18,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,384326.44,6870.580495150717,"N gene",Negative,,191346.11,1288.357714464662,"S gene",Negative,,244752.56,1261.1224346521287,"MS2",Positive,23.406442339013,983310.56,663912.8537513678,"",,,,
"Sample 19",Positive,Regular,No,Positive,"Positive at limit of detection.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A19,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,391554.8,4151.378617539717,"N gene",Positive,35.532574161049,218860.48,29934.46002607183,"S gene",Negative,,241538.08,1781.1818843327621,"MS2",Positive,23.251396334812,984331.0,655268.3595212497,"",,,,
"Sample 20",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A20,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,381582.47,5030.093649818326,"N gene",Negative,,187415.83,244.93009874175672,"S gene",Negative,,239572.88,-2051.772624262703,"MS2",Positive,23.527378098206,941708.4,630910.7017043126,"",,,,
"Sample 21",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A21,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,34.440863042542,395084.47,46732.96985170886,"N gene",Positive,36.026440054053,199780.88,28497.902968931197,"S gene",Negative,,213681.5,1479.591205924771,"MS2",Positive,22.469283194553,852420.6,588254.3586674191,"",,,,
"Sample 22",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A22,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,369406.88,4528.374205341659,"N gene",Negative,,177655.16,-120.90149675562165,"S gene",Negative,,218993.34,579.3414285999039,"MS2",Positive,23.678428338245,861233.75,575532.1005223878,"",,,,
"Sample 23",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A23,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,379966.8,4774.264935003734,"N gene",Negative,,182769.81,121.90371588757822,"S gene",Negative,,220728.9,914.3288166423699,"MS2",Positive,23.351908139453,872574.3,578757.7590968992,"",,,,
"Sample 24",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",A24,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,358580.8,9713.37802763702,"N gene",Negative,,172369.44,-197.66964564542639,"S gene",Negative,,206099.11,486.55786209323077,"MS2",Positive,23.844904183459,790670.44,523013.59783258056,"",,,,
"Sample 25",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B1,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,393975.3,917.8946420409795,"N gene",Negative,,185703.11,231.51577657817532,"S gene",Negative,,210865.69,208.21624682833738,"MS2",Positive,22.246786120521,872460.6,589878.2248530957,"",,,,
"Sample 26",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B2,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,395888.06,29375.674264641166,"N gene",Negative,,187688.19,-953.7987679795768,"S gene",Negative,,219505.81,2427.055543172282,"MS2",Positive,22.361236032334,911203.6,618421.8369787779,"",,,,
"Sample 27",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B3,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,381493.22,12438.58290148023,"N gene",Negative,,186004.03,625.6750588739296,"S gene",Negative,,217757.47,596.2024824122349,"MS2",Positive,23.292589066266,908800.4,589158.141121677,"",,,,
"Sample 28",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B4,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,393629.16,5706.766006268361,"N gene",Negative,,189366.4,-341.84655532081035,"S gene",Negative,,227464.27,-1040.0458711461672,"MS2",Positive,22.389190294599,946798.25,645929.3236485282,"",,,,
"Sample 29",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B5,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,370915.94,1143.33966803635,"N gene",Negative,,183627.98,205.17371235003185,"S gene",Negative,,225097.19,83.64616052658899,"MS2",Positive,23.334961815133,927400.8,604655.1354463014,"",,,,
"Sample 30",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B6,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,386763.75,-539.5046367545992,"N gene",Negative,,191205.16,-632.6983129773778,"S gene",Negative,,239160.89,2.645481210494274,"MS2",Positive,22.222336555712,982386.9,676867.4311118964,"",,,,
"Sample 31",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B7,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,382609.84,2538.2966015817433,"N gene",Negative,,211496.55,14760.419931479391,"S gene",Negative,,245209.81,1055.100676112768,"MS2",Positive,23.236496455606,989062.8,653523.3890385651,"",,,,
"Sample 32",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B8,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,385173.22,-555.3596543802562,"N gene",Negative,,192296.53,-808.2556785190798,"S gene",Negative,,245718.89,-12.184018062277996,"MS2",Positive,22.125944861157,1011192.1,696700.1856476967,"",,,,
"Sample 33",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B9,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.261481462068,660361.4,286280.00153190386,"N gene",Positive,30.507283469165,453739.47,267315.5439128721,"S gene",Positive,31.415759029835,322177.97,75703.67049334609,"MS2",Positive,22.405614017630,1001491.9,693837.1985815594,"",,,,
"Sample 34",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B10,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,377930.47,26998.50042600014,"N gene",Negative,,189683.89,284.9635854419667,"S gene",Negative,,243526.2,-37.731577681802754,"MS2",Positive,22.053115643473,1002928.8,692743.444646001,"",,,,
"Sample 35",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,388603.9,3318.561922919624,"N gene",Negative,,192273.75,569.2649244374093,"S gene",Negative,,251397.14,476.69189743642545,"MS2",Positive,23.120487418167,1038704.7,691696.2906019122,"",,,,
"Sample 36",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,383009.0,32085.229753777792,"N gene",Negative,,190104.03,-485.75078496780264,"S gene",Negative,,247690.97,-99.03543673819057,"MS2",Positive,22.166368517228,1012872.6,699619.4410001186,"",,,,
"Sample 37",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,391697.5,2919.498035411977,"N gene",Negative,,192623.12,348.9181325577652,"S gene",Negative,,253200.97,1258.3918841043942,"MS2",Positive,23.207835336089,1043515.2,691481.9108007541,"",,,,
"Sample 38",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211104-Qnostics-Panel-1142.eds","278873722","2021-11-04T15:43:27","2021-11-04T20:25:47","molly.worth@md.catapult.org.uk","2021-11-12T14:57:54","Thomas.Ingram@nottingham.ac.uk","2021-11-12T15:17:13","farah.tahmasebi@md.catapult.org.uk","3.300.6",B14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,380521.3,-637.160199511609,"N gene",Negative,,189685.9,-490.80710424694144,"S gene",Negative,,246602.95,-82.44542200698747,"MS2",Positive,22.082485144522,1013967.5,703096.2043391819,"",,,,
