Sample ID,Outcome,SampleType,IsRejected,Result,ResultInfo,File name,Instrument ID,Experiment created at (UTC),Analysis created at (UTC),Analysis created by,Analysis approved at (UTC),Analysis approved by,Analysis authorized at (UTC),Analysis authorized by,FF software version,Well,Assay,AP version,SampleTypeName,Lot,Channel_1_Target,Channel_1_result,Channel_1_Cq,Channel_1_EndFluoRaw,Channel_1_EndFluoBC,Channel_2_Target,Channel_2_result,Channel_2_Cq,Channel_2_EndFluoRaw,Channel_2_EndFluoBC,Channel_3_Target,Channel_3_result,Channel_3_Cq,Channel_3_EndFluoRaw,Channel_3_EndFluoBC,Channel_4_Target,Channel_4_result,Channel_4_Cq,Channel_4_EndFluoRaw,Channel_4_EndFluoBC,Channel_5_Target,Channel_5_result,Channel_5_Cq,Channel_5_EndFluoRaw,Channel_5_EndFluoBC
"Sample 11",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,31.196583848323,629060.9,323081.0282342881,"N gene",Positive,30.804022601032,527705.6,358731.69853396504,"S gene",Positive,31.414574527786,561747.9,347653.0795618867,"MS2",Positive,21.737334106520,1040519.3,722677.576344091,"",,,,
"Sample 12",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,306281.34,1211.9990347221092,"N gene",Negative,,171644.33,633.0581017436349,"S gene",Negative,,217388.67,1585.7373743915573,"MS2",Positive,22.300100174329,1041668.3,698069.3930321583,"",,,,
"Sample 13",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,31.326912093130,582542.0,284078.62875264965,"N gene",Positive,31.895586500415,448463.2,282649.7634013203,"S gene",Positive,32.554658579457,435329.53,220540.05154963123,"MS2",Positive,21.624098101443,1023379.2,712923.8015939699,"",,,,
"Sample 14",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,306013.28,1193.5886408903052,"N gene",Negative,,163077.52,347.600186434379,"S gene",Negative,,220932.86,1021.3496281163426,"MS2",Positive,22.361444926213,1017915.06,683787.6012353284,"",,,,
"Sample 15",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,32.865344500360,484471.0,180622.53138427882,"N gene",Positive,33.067391461983,369382.12,207331.9472216909,"S gene",Positive,34.238015863681,335089.0,117228.74057405347,"MS2",Positive,21.399005208044,1016398.94,708586.4932881795,"",,,,
"Sample 16",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A16,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,309245.16,1853.9016402045618,"N gene",Negative,,160423.23,413.6167391412794,"S gene",Negative,,202002.2,1086.8024116255085,"MS2",Positive,22.335705481117,987074.6,661426.8373210352,"",,,,
"Sample 17",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A17,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,33.082041414276,471703.62,168064.51196765076,"N gene",Positive,33.872705630162,325797.44,163337.7860619004,"S gene",Positive,33.560684921359,367243.47,157265.64347942898,"MS2",Positive,21.267908871848,1001425.9,698703.6477166332,"",,,,
"Sample 18",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A18,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,315437.16,1297.202961494927,"N gene",Negative,,171574.4,405.50781170732466,"S gene",Negative,,207131.19,1227.2515717346892,"MS2",Positive,22.337930373349,1016975.75,673089.2240746078,"",,,,
"Sample 19",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A19,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,33.822390105245,451221.84,127848.91902794916,"N gene",Positive,33.369407689297,351222.28,176269.13121194698,"S gene",Positive,36.118180394008,259506.05,47297.82405267117,"MS2",Positive,22.328832121491,1025723.56,681945.8293016875,"",,,,
"Sample 20",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A20,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,309469.56,677.7625311035166,"N gene",Negative,,170105.95,73.75476836661848,"S gene",Negative,,199694.95,1157.3785764806948,"MS2",Positive,21.537384894776,956530.1,658060.9345960851,"",,,,
"Sample 21",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A21,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,33.784651092750,454159.1,143834.24169077157,"N gene",Positive,34.339221629982,274758.38,108948.82181707816,"S gene",Positive,34.790042360068,273118.88,70060.43077092984,"MS2",Positive,22.381615426058,932990.25,621731.1808289341,"",,,,
"Sample 22",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A22,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,325320.84,7468.932824788298,"N gene",Negative,,176844.06,-94.28761770027937,"S gene",Negative,,195994.86,-329.466784721694,"MS2",Positive,21.162968740487,965789.75,665037.3098041752,"",,,,
"Sample 23",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A23,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,302250.03,-2.622004208380157,"N gene",Negative,,161382.83,-599.7621078049692,"S gene",Negative,,184649.88,404.2766634623337,"MS2",Positive,21.594469159435,865279.8,592817.0589692416,"",,,,
"Sample 24",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",A24,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,307545.53,1762.023666499979,"N gene",Negative,,164488.02,134.4431111405295,"S gene",Negative,,177402.75,1194.4940017791578,"MS2",Positive,22.446410340646,845942.3,552293.7103925302,"",,,,
"Sample 25",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B1,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,263762.97,-613.1713826566012,"N gene",Negative,,141226.92,-326.0777837750415,"S gene",Negative,,154073.17,154.5311417170382,"MS2",Positive,21.871151007936,784065.5,531420.2029671828,"",,,,
"Sample 26",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B2,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,300223.0,969.0439434733543,"N gene",Negative,,162032.98,135.51380762586655,"S gene",Negative,,184412.16,1180.0979716740962,"MS2",Positive,21.428446631344,909438.4,625289.6027213678,"",,,,
"Sample 27",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B3,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,284509.47,-175.51654559538625,"N gene",Negative,,150427.33,-1103.515275209357,"S gene",Negative,,177007.56,224.19821214668252,"MS2",Positive,21.691826422539,879097.44,600791.196896027,"",,,,
"Sample 28",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B4,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,303667.7,-324.35934714915777,"N gene",Negative,,159717.52,-218.3378286048769,"S gene",Negative,,204348.95,-11.157046944498298,"MS2",Positive,21.252447015867,937703.25,647531.5012248917,"",,,,
"Sample 29",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B5,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,289401.4,-746.1759445469967,"N gene",Negative,,150380.83,-834.8260509384547,"S gene",Negative,,195728.56,-12.176141462907472,"MS2",Positive,21.704514166808,909543.5,623124.5555468117,"",,,,
"Sample 30",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B6,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,290399.06,-696.8585460741984,"N gene",Negative,,155430.11,-555.7187658950115,"S gene",Negative,,194373.56,183.267611079836,"MS2",Positive,21.254541343921,928473.25,639063.9359723192,"",,,,
"Sample 31",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B7,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,299689.97,272.6942801265171,"N gene",Negative,,157673.69,-41.03468967735081,"S gene",Negative,,206421.3,44.78862854438188,"MS2",Positive,21.491270500030,969109.8,669326.4035256188,"",,,,
"Sample 32",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B8,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,315301.25,372.6741079160134,"N gene",Negative,,168578.05,-136.02798074029826,"S gene",Negative,,228039.27,865.320029971935,"MS2",Positive,21.263118172320,1055054.9,728495.4369692256,"",,,,
"Sample 33",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B9,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,277318.38,1428.9942267173622,"N gene",Negative,,148485.52,370.4110299761641,"S gene",Negative,,198306.97,1423.9270132004915,"MS2",Positive,21.684807608728,921234.06,641466.668208827,"",,,,
"Sample 34",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B10,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,286098.72,-480.72764117025963,"N gene",Negative,,156094.84,-300.4325033125723,"S gene",Negative,,206222.44,718.2413880964637,"MS2",Positive,21.331756950909,965613.0,667179.4104571565,"",,,,
"Sample 35",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,302346.62,2864.817513522041,"N gene",Negative,,167099.19,1632.8810047601885,"S gene",Negative,,212328.66,1706.4881566501208,"MS2",Positive,23.007563854175,999480.1,651668.1443634784,"",,,,
"Sample 36",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,295621.2,-963.2204715763489,"N gene",Negative,,163843.69,-781.1072837010802,"S gene",Negative,,209374.92,107.63637573725886,"MS2",Positive,21.488472523604,996044.94,687643.8669317897,"",,,,
"Sample 37",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,290527.84,1538.8057122198713,"N gene",Negative,,159840.61,657.8602906361373,"S gene",Negative,,205993.28,1220.3904535017089,"MS2",Positive,21.766602480029,974148.5,674948.9296744395,"",,,,
"Sample 38",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8189.eds","278873074","2021-11-24T15:58:24","2021-12-14T13:42:29","thomas.ingram@md.catapult.org.uk","2021-12-14T13:45:08","thomas.ingram@md.catapult.org.uk","2021-12-14T13:49:32","Thomas.Ingram@nottingham.ac.uk","3.300.6",B14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,298553.7,609.515647353493,"N gene",Negative,,162293.81,581.8197560203803,"S gene",Negative,,220427.98,1103.9684983274506,"MS2",Positive,21.204805301343,992811.44,690199.0991369854,"",,,,
